#Temperature dependence of ozone cross-section
# Reference      : Daumont et al., J.Atmos.Chem.15, 145(1992)
# Source         : Roeth et al., Forschungszentrum Juelich JUE-3340 (1997)
# Comments       : 400-850nm wavelength data are taken from
# Comments       : WMO (1986), 'Atmospheric Ozone 1985', WMO Report No. 16.
# Orignal data temperatures  228K    243K    298K
# Below 195nm, temperature-independent data from 
#  M. Ackerman, "UV-solar radiation related to mesospheric processes,"
#  in: Mesospheric Models and Related Experiments, edited by G. Fiocco
#  (D. Reidel Publishing Company, Dordrecht, 1971), pp. 149-159. 
# are used.
#
#
# Ozone cross-section SIGMA = (C0 + C1*(T-TO) + C2*(T-TO)**2) * 1.E-20 cm^2
# where T0 = 273.13 and T is in Kelvin
#
# wavelength  
# (air nm)         C0               C1(T)            C2(T^2)
   292.790      1.00420e+02      9.78663e-02      7.79346e-05
   292.800      1.00314e+02      9.82064e-02      7.35577e-05
   292.810      1.00145e+02      9.47311e-02      8.96577e-07
   292.820      9.97874e+01      9.71977e-02      1.57570e-04
   292.830      9.96128e+01      9.86251e-02      2.20884e-04
   292.840      9.95373e+01      1.01406e-01      2.31178e-04
   292.850      9.93336e+01      9.83274e-02      1.99161e-04
   292.860      9.91517e+01      9.74493e-02      2.05151e-04
   292.870      9.89915e+01      9.87736e-02      2.49283e-04
   292.880      9.88142e+01      9.50594e-02      2.00044e-04
   292.890      9.85762e+01      9.25228e-02      2.01757e-04
   292.900      9.84167e+01      9.39925e-02      2.38956e-04
   292.910      9.83133e+01      9.71217e-02      2.80500e-04
   292.920      9.82364e+01      9.50526e-02      1.64503e-04
   292.930      9.80850e+01      9.89706e-02      2.51971e-04
   292.940      9.77725e+01      9.78594e-02      3.16837e-04
   292.950      9.76742e+01      9.59418e-02      2.29416e-04
   292.960      9.75285e+01      9.49583e-02      1.80985e-04
   292.970      9.74239e+01      9.64731e-02      1.92268e-04
   292.980      9.73557e+01      9.87612e-02      1.78301e-04
   292.990      9.72376e+01      9.96394e-02      1.72300e-04
   293.000      9.70191e+01      9.93988e-02      1.95635e-04
   293.010      9.68412e+01      9.97469e-02      2.26864e-04
   293.020      9.67058e+01      1.01558e-01      2.59800e-04
   293.030      9.65727e+01      9.95947e-02      1.98248e-04
   293.040      9.63931e+01      1.01506e-01      2.50170e-04
   293.050      9.61955e+01      9.96455e-02      2.07795e-04
   293.060      9.60876e+01      1.00080e-01      1.86955e-04
   293.070      9.59373e+01      1.00966e-01      2.16547e-04
   293.080      9.57478e+01      9.77862e-02      1.65482e-04
   293.090      9.56530e+01      9.69457e-02      1.10001e-04
   293.100      9.54894e+01      9.71912e-02      1.22068e-04
   293.110      9.53700e+01      9.73371e-02      1.15197e-04
   293.120      9.52495e+01      1.00075e-01      1.51572e-04
   293.130      9.51120e+01      9.82148e-02      1.09176e-04
   293.140      9.50175e+01      9.92868e-02      1.05689e-04
   293.150      9.49193e+01      1.01047e-01      1.29051e-04
   293.160      9.47012e+01      9.90389e-02      9.34518e-05
   293.170      9.45796e+01      9.97206e-02      8.48135e-05
   293.180      9.44054e+01      9.89389e-02      7.44593e-05
   293.190      9.42761e+01      9.90835e-02      6.74995e-05
   293.200      9.40955e+01      9.80554e-02      4.50165e-05
   293.210      9.39686e+01      9.67815e-02      1.04141e-05
   293.220      9.37955e+01      9.84972e-02      5.97386e-05
   293.230      9.36623e+01      9.56518e-02     -3.11633e-05
   293.240      9.35824e+01      9.89771e-02      1.30099e-05
   293.250      9.35151e+01      9.95566e-02     -1.47473e-05
   293.260      9.33862e+01      1.01173e-01      1.56212e-05
   293.270      9.33018e+01      1.02244e-01      1.20863e-05
   293.280      9.32094e+01      1.02782e-01      1.04621e-05
   293.290      9.30293e+01      1.03664e-01      3.98281e-05
   293.300      9.27937e+01      1.03475e-01      7.27204e-05
   293.310      9.25154e+01      1.02706e-01      1.33401e-04
   293.320      9.23382e+01      1.03197e-01      1.57573e-04
   293.330      9.21606e+01      1.01778e-01      1.29848e-04
   293.340      9.19412e+01      1.02719e-01      2.04365e-04
   293.350      9.18219e+01      1.02864e-01      1.97425e-04
   293.360      9.16834e+01      1.02711e-01      1.68800e-04
   293.370      9.15593e+01      1.04813e-01      1.87911e-04
   293.380      9.14340e+01      1.06624e-01      2.20810e-04
   293.390      9.13159e+01      1.07942e-01      2.29455e-04
   293.400      9.11090e+01      1.07021e-01      2.61482e-04
   293.410      9.09796e+01      1.08049e-01      2.83970e-04
   293.420      9.08575e+01      1.07702e-01      2.52787e-04
   293.430      9.06803e+01      1.07753e-01      2.62352e-04
   293.440      9.04580e+01      1.09967e-01      3.71365e-04
   293.450      9.02602e+01      1.09872e-01      3.87849e-04
   293.460      9.00935e+01      1.10953e-01      4.19987e-04
   293.470      8.98930e+01      1.10365e-01      4.12110e-04
   293.480      8.98323e+01      1.08984e-01      3.22996e-04
   293.490      8.97068e+01      1.07558e-01      2.59757e-04
   293.500      8.95542e+01      1.06182e-01      2.06044e-04
   293.510      8.93729e+01      1.05008e-01      1.90464e-04
   293.520      8.92123e+01      1.03981e-01      1.68023e-04
   293.530      8.90998e+01      1.01722e-01      8.48663e-05
   293.540      8.90141e+01      1.01620e-01      6.57858e-05
   293.550      8.88670e+01      1.00788e-01      4.59440e-05
   293.560      8.87364e+01      1.00643e-01      5.28289e-05
   293.570      8.85121e+01      1.01098e-01      1.38603e-04
   293.580      8.84129e+01      1.00800e-01      1.16875e-04
   293.590      8.82635e+01      1.01388e-01      1.24715e-04
   293.600      8.81074e+01      1.03936e-01      1.93942e-04
   293.610      8.79244e+01      1.05211e-01      2.28599e-04
   293.620      8.77755e+01      1.07267e-01      2.73582e-04
   293.630      8.76813e+01      1.06131e-01      1.96483e-04
   293.640      8.75040e+01      1.07065e-01      2.35504e-04
   293.650      8.73332e+01      1.07804e-01      2.71920e-04
   293.660      8.71796e+01      1.08050e-01      2.83988e-04
   293.670      8.70076e+01      1.08055e-01      3.19427e-04
   293.680      8.68504e+01      1.08106e-01      3.29013e-04
   293.690      8.66885e+01      1.07229e-01      3.35024e-04
   293.700      8.66136e+01      1.05949e-01      2.64937e-04
   293.710      8.64835e+01      1.06831e-01      2.94300e-04
   293.720      8.63244e+01      1.06004e-01      3.09900e-04
   293.730      8.62151e+01      1.05708e-01      2.88287e-04
   293.740      8.61224e+01      1.04333e-01      2.34630e-04
   293.750      8.60504e+01      1.03103e-01      1.74005e-04
   293.760      8.59510e+01      1.03249e-01      1.67166e-04
   293.770      8.58925e+01      1.03097e-01      1.38550e-04
   293.780      8.57919e+01      1.02069e-01      1.16060e-04
   293.790      8.57189e+01      1.02461e-01      1.21302e-04
   293.800      8.56126e+01      1.02654e-01      1.23769e-04
   293.810      8.54982e+01      1.03198e-01      1.57613e-04
   293.820      8.54250e+01      1.01235e-01      9.60998e-05
   293.830      8.53237e+01      1.00062e-01      8.05356e-05
   293.840      8.51996e+01      9.92797e-02      7.01349e-05
   293.850      8.51375e+01      9.84920e-02      2.43027e-05
   293.860      8.50955e+01      9.77024e-02     -2.16507e-05
   293.870      8.49710e+01      9.91280e-02      4.15353e-05
   293.880      8.48632e+01      9.85926e-02      4.33347e-05
   293.890      8.47855e+01      9.80563e-02      4.50608e-05
   293.900      8.46497e+01      9.87512e-02      1.07448e-04
   293.910      8.45964e+01      9.76702e-02      7.52850e-05
   293.920      8.45459e+01      9.57594e-02      2.33950e-05
   293.930      8.44379e+01      9.69906e-02      8.40574e-05
   293.940      8.43666e+01      9.66993e-02      9.78410e-05
   293.950      8.43231e+01      9.65029e-02      9.51941e-05
   293.960      8.43213e+01      9.39480e-02     -9.55495e-06
   293.970      8.43299e+01      9.28638e-02     -7.70148e-05
   293.980      8.42750e+01      9.23782e-02     -6.57548e-05
   293.990      8.42515e+01      9.21827e-02     -6.83509e-05
   294.000      8.41274e+01      9.21948e-02      2.60621e-06
   294.010      8.40482e+01      9.13689e-02      1.82357e-05
   294.020      8.40277e+01      9.07812e-02      1.03781e-05
   294.030      8.40296e+01      9.16586e-02      4.34980e-06
   294.040      8.39382e+01      9.22512e-02      4.76060e-05
   294.050      8.37911e+01      9.30957e-02      1.38460e-04
   294.060      8.36955e+01      9.20246e-02      1.42008e-04
   294.070      8.36348e+01      9.14386e-02      1.34266e-04
   294.080      8.35702e+01      9.00673e-02      1.15961e-04
   294.090      8.35066e+01      9.07552e-02      1.42793e-04
   294.100      8.34279e+01      9.13998e-02      1.95673e-04
   294.110      8.33766e+01      9.06681e-02      1.94825e-04
   294.120      8.32905e+01      8.94503e-02      2.05202e-04
   294.130      8.32042e+01      8.86742e-02      2.30297e-04
   294.140      8.32295e+01      8.69509e-02      1.45398e-04
   294.150      8.32079e+01      8.67504e-02      1.07401e-04
   294.160      8.31600e+01      8.67434e-02      7.18606e-05
   294.170      8.30558e+01      8.68444e-02      9.09206e-05
   294.180      8.29581e+01      8.63080e-02      9.26250e-05
   294.190      8.29052e+01      8.62577e-02      8.31171e-05
   294.200      8.28080e+01      8.67496e-02      1.07349e-04
   294.210      8.27045e+01      8.61126e-02      9.00513e-05
   294.220      8.26323e+01      8.62079e-02      7.36375e-05
   294.230      8.25642e+01      8.70852e-02      6.76050e-05
   294.240      8.24341e+01      8.79683e-02      9.70349e-05
   294.250      8.22975e+01      8.94876e-02      1.43714e-04
   294.260      8.22082e+01      8.91922e-02      1.22128e-04
   294.270      8.21946e+01      8.86436e-02      5.28806e-05
   294.280      8.21303e+01      8.83905e-02      5.21954e-06
   294.290      8.19932e+01      8.84405e-02      1.47119e-05
   294.300      8.18390e+01      8.80996e-02      1.90202e-05
   294.310      8.17089e+01      8.85419e-02      3.37849e-05
   294.320      8.16659e+01      8.85802e-02     -2.76554e-05
   294.330      8.15245e+01      8.87313e-02      8.84788e-07
   294.340      8.13753e+01      8.87880e-02      4.59148e-05
   294.350      8.12029e+01      9.01203e-02      1.25633e-04
   294.360      8.10379e+01      9.09583e-02      1.80963e-04
   294.370      8.09394e+01      9.07188e-02      2.04363e-04
   294.380      8.09288e+01      9.02189e-02      1.44530e-04
   294.390      8.09066e+01      8.94319e-02      9.87513e-05
   294.400      8.08319e+01      8.80623e-02      8.05313e-05
   294.410      8.08312e+01      8.71226e-02      6.09999e-06
   294.420      8.08090e+01      8.76587e-02      4.35988e-06
   294.430      8.07148e+01      8.68768e-02     -6.01328e-06
   294.440      8.06536e+01      8.57026e-02     -2.16348e-05
   294.450      8.06102e+01      8.46240e-02     -5.36574e-05
   294.460      8.05018e+01      8.39427e-02     -4.49885e-05
   294.470      8.04604e+01      8.41815e-02     -6.84312e-05
   294.480      8.03388e+01      8.47762e-02     -2.50385e-05
   294.490      8.02050e+01      8.67881e-02      4.59191e-05
   294.500      8.01706e+01      8.69763e-02      1.29539e-05
   294.510      8.01185e+01      8.61885e-02     -3.28771e-05
   294.520      8.00811e+01      8.80927e-02     -1.65159e-05
   294.530      7.99768e+01      8.77533e-02     -1.20983e-05
   294.540      7.99211e+01      8.80935e-02     -1.64698e-05
   294.550      7.98938e+01      8.82325e-02     -5.88731e-05
   294.560      7.97553e+01      8.79933e-02     -3.54595e-05
   294.570      7.97062e+01      8.63716e-02     -1.01271e-04
   294.580      7.96706e+01      8.58285e-02     -1.35082e-04
   294.590      7.94936e+01      8.53493e-02     -8.82947e-05
   294.600      7.93993e+01      8.50094e-02     -8.39248e-05
   294.610      7.92544e+01      8.54053e-02     -4.33248e-05
   294.620      7.91164e+01      8.61951e-02      2.63214e-06
   294.630      7.90129e+01      8.59993e-02      2.24780e-08
   294.640      7.88595e+01      8.52741e-02      3.46712e-05
   294.650      7.86595e+01      8.60687e-02      1.16037e-04
   294.660      7.85773e+01      8.70456e-02      1.28954e-04
   294.670      7.84666e+01      8.64597e-02      1.21215e-04
   294.680      7.84045e+01      8.56720e-02      7.53824e-05
   294.690      7.83240e+01      8.46433e-02      5.28565e-05
   294.700      7.82605e+01      8.40062e-02      3.55440e-05
   294.710      7.82054e+01      8.44919e-02      2.42801e-05
   294.720      7.80862e+01      8.45479e-02      6.92648e-05
   294.730      7.79784e+01      8.44531e-02      8.57030e-05
   294.740      7.79240e+01      8.46433e-02      5.28591e-05
   294.750      7.77790e+01      8.50397e-02      9.34932e-05
   294.760      7.77203e+01      8.53309e-02      7.96972e-05
   294.770      7.76446e+01      8.52296e-02      6.06195e-05
   294.780      7.75246e+01      8.52289e-02      6.05888e-05
   294.790      7.73767e+01      8.55769e-02      9.18031e-05
   294.800      7.72559e+01      8.63157e-02      1.28214e-04
   294.810      7.72122e+01      8.62086e-02      7.36774e-05
   294.820      7.71086e+01      8.73357e-02      1.15094e-04
   294.830      7.70423e+01      8.62079e-02      7.36250e-05
   294.840      7.69214e+01      8.73868e-02      1.24670e-04
   294.850      7.68422e+01      8.66494e-02      8.83417e-05
   294.860      7.66559e+01      8.67554e-02      1.42810e-04
   294.870      7.66015e+01      8.69451e-02      1.09932e-04
   294.880      7.64930e+01      8.62648e-02      1.18669e-04
   294.890      7.63788e+01      8.59238e-02      1.22988e-04
   294.900      7.62169e+01      8.54874e-02      1.43695e-04
   294.910      7.60848e+01      8.54945e-02      1.79228e-04
   294.920      7.59913e+01      8.48574e-02      1.61917e-04
   294.930      7.58291e+01      8.53058e-02      2.12163e-04
   294.940      7.57279e+01      8.45725e-02      2.11224e-04
   294.950      7.56216e+01      8.38860e-02      1.84434e-04
   294.960      7.55293e+01      8.44222e-02      1.82714e-04
   294.970      7.54235e+01      8.47631e-02      1.78398e-04
   294.980      7.53205e+01      8.55952e-02      1.98260e-04
   294.990      7.51998e+01      8.54504e-02      2.05209e-04
   295.000      7.51106e+01      8.51536e-02      1.83555e-04
   295.010      7.50090e+01      8.58353e-02      1.74901e-04
   295.020      7.49305e+01      8.52422e-02      1.31617e-04
   295.030      7.48425e+01      8.56771e-02      1.10808e-04
   295.040      7.47010e+01      8.62702e-02      1.54097e-04
   295.050      7.45639e+01      8.63212e-02      1.63656e-04
   295.060      7.44409e+01      8.67122e-02      1.68853e-04
   295.070      7.43639e+01      8.55258e-02      8.22420e-05
   295.080      7.42417e+01      8.56201e-02      6.57733e-05
   295.090      7.40723e+01      8.66482e-02      8.82675e-05
   295.100      7.39873e+01      8.58103e-02      3.29224e-05
   295.110      7.38308e+01      8.64467e-02      5.01943e-05
   295.120      7.36820e+01      8.80615e-02      8.04870e-05
   295.130      7.35140e+01      8.92924e-02      1.41113e-04
   295.140      7.33787e+01      9.02201e-02      1.44600e-04
   295.150      7.32352e+01      9.00249e-02      1.42026e-04
   295.160      7.31352e+01      9.00254e-02      1.42056e-04
   295.170      7.30288e+01      9.02198e-02      1.44568e-04
   295.180      7.29017e+01      8.93873e-02      1.24689e-04
   295.190      7.27397e+01      8.89525e-02      1.45488e-04
   295.200      7.26612e+01      8.83588e-02      1.02169e-04
   295.210      7.25806e+01      8.69769e-02      1.29890e-05
   295.220      7.24714e+01      8.57979e-02     -3.80582e-05
   295.230      7.24043e+01      8.50531e-02     -1.09929e-04
   295.240      7.22335e+01      8.62324e-02     -5.88771e-05
   295.250      7.20935e+01      8.62318e-02     -5.89010e-05
   295.260      7.19156e+01      8.65801e-02     -2.76811e-05
   295.270      7.18062e+01      8.71664e-02     -1.99047e-05
   295.280      7.16305e+01      8.78603e-02      4.24256e-05
   295.290      7.14489e+01      8.88949e-02      1.00427e-04
   295.300      7.13096e+01      8.85990e-02      7.88200e-05
   295.310      7.11975e+01      8.86930e-02      6.23337e-05
   295.320      7.10947e+01      8.82014e-02      3.81139e-05
   295.330      7.09741e+01      8.71731e-02      1.56203e-05
   295.340      7.08797e+01      8.73623e-02     -1.72880e-05
   295.350      7.07148e+01      8.68770e-02     -6.01305e-06
   295.360      7.06199e+01      8.69195e-02     -3.20850e-05
   295.370      7.05120e+01      8.63847e-02     -3.02605e-05
   295.380      7.03720e+01      8.68253e-02     -1.55983e-05
   295.390      7.02283e+01      8.79553e-02      2.59957e-05
   295.400      7.01190e+01      8.80997e-02      1.90290e-05
   295.410      7.00038e+01      8.85868e-02      7.85374e-06
   295.420      6.98624e+01      8.87374e-02      3.63746e-05
   295.430      6.97318e+01      8.81505e-02      2.85644e-05
   295.440      6.96053e+01      8.87877e-02      4.58882e-05
   295.450      6.94954e+01      8.79048e-02      1.64683e-05
   295.460      6.94126e+01      8.74122e-02     -7.81520e-06
   295.470      6.92974e+01      8.83402e-02     -4.30092e-06
   295.480      6.91875e+01      8.78981e-02     -1.90500e-05
   295.490      6.90485e+01      8.61883e-02     -3.29057e-05
   295.500      6.89663e+01      8.62831e-02     -4.93457e-05
   295.510      6.89162e+01      8.59308e-02     -1.15948e-04
   295.520      6.87805e+01      8.66240e-02     -5.36523e-05
   295.530      6.86929e+01      8.56460e-02     -6.66557e-05
   295.540      6.86023e+01      8.46171e-02     -8.91981e-05
   295.550      6.84824e+01      8.45294e-02     -3.72125e-05
   295.560      6.84260e+01      8.42841e-02     -4.92794e-05
   295.570      6.84039e+01      8.39362e-02     -8.05170e-05
   295.580      6.82855e+01      8.32544e-02     -7.18727e-05
   295.590      6.81799e+01      8.26237e-02     -5.36785e-05
   295.600      6.81335e+01      8.28199e-02     -5.10591e-05
   295.610      6.80457e+01      8.22832e-02     -4.93241e-05
   295.620      6.80053e+01      8.08129e-02     -8.65888e-05
   295.630      6.79902e+01      8.08576e-02     -1.12524e-04
   295.640      6.79474e+01      8.08058e-02     -1.22127e-04
   295.650      6.78773e+01      8.12484e-02     -1.07359e-04
   295.660      6.78130e+01      8.13496e-02     -8.82937e-05
   295.670      6.77179e+01      8.21891e-02     -3.28575e-05
   295.680      6.77030e+01      8.13493e-02     -8.83038e-05
   295.690      6.76158e+01      8.18415e-02     -6.40720e-05
   295.700      6.75559e+01      8.09582e-02     -9.35043e-05
   295.710      6.74716e+01      8.15010e-02     -5.97229e-05
   295.720      6.73772e+01      8.20439e-02     -2.59334e-05
   295.730      6.72367e+01      8.13687e-02      1.82189e-05
   295.740      6.71614e+01      7.98542e-02      6.92947e-06
   295.750      6.70421e+01      8.03523e-02      6.66594e-05
   295.760      6.69500e+01      8.03587e-02      1.02158e-04
   295.770      6.69450e+01      7.99618e-02      6.14999e-05
   295.780      6.68673e+01      7.89835e-02      4.84921e-05
   295.790      6.67572e+01      7.94250e-02      6.32119e-05
   295.800      6.66607e+01      8.00623e-02      8.05251e-05
   295.810      6.66102e+01      7.90333e-02      5.79732e-05
   295.820      6.65788e+01      7.83911e-02      5.23236e-06
   295.830      6.64444e+01      7.89337e-02      3.90028e-05
   295.840      6.64137e+01      7.84353e-02     -2.07277e-05
   295.850      6.63201e+01      7.82399e-02     -2.33184e-05
   295.860      6.62332e+01      7.78472e-02     -2.86025e-05
   295.870      6.61402e+01      7.86804e-02     -8.67110e-06
   295.880      6.61188e+01      7.75948e-02     -7.62211e-05
   295.890      6.60216e+01      7.80877e-02     -5.19376e-05
   295.900      6.59244e+01      7.85793e-02     -2.77157e-05
   295.910      6.58289e+01      7.79487e-02     -9.52539e-06
   295.920      6.56889e+01      7.83017e-02      5.71281e-05
   295.930      6.55495e+01      7.92424e-02      1.31627e-04
   295.940      6.54109e+01      8.03273e-02      1.99132e-04
   295.950      6.52929e+01      8.11162e-02      2.45040e-04
   295.960      6.51901e+01      8.10653e-02      2.35477e-04
   295.970      6.50943e+01      8.14064e-02      2.31178e-04
   295.980      6.50405e+01      8.21824e-02      2.06078e-04
   295.990      6.50041e+01      8.15830e-02      1.27278e-04
   296.000      6.49633e+01      8.15258e-02      8.22420e-05
   296.010      6.48676e+01      8.09833e-02      4.84753e-05
   296.020      6.47276e+01      8.14248e-02      6.31854e-05
   296.030      6.46029e+01      7.91734e-02      1.56300e-05
   296.040      6.43907e+01      8.00620e-02      8.05079e-05
   296.050      6.42985e+01      8.01572e-02      6.40911e-05
   296.060      6.41313e+01      8.15316e-02      1.17699e-04
   296.070      6.40119e+01      8.16779e-02      1.10847e-04
   296.080      6.38547e+01      8.17282e-02      1.20365e-04
   296.090      6.37224e+01      8.31473e-02      1.48039e-04
   296.100      6.35575e+01      8.26615e-02      1.59293e-04
   296.110      6.33547e+01      8.25226e-02      2.01719e-04
   296.120      6.32406e+01      8.17406e-02      1.91343e-04
   296.130      6.31669e+01      8.20752e-02      1.51530e-04
   296.140      6.30690e+01      8.16274e-02      1.01315e-04
   296.150      6.30173e+01      8.23969e-02      4.07101e-05
   296.160      6.28707e+01      8.34758e-02      7.27406e-05
   296.170      6.27259e+01      8.25475e-02      6.92253e-05
   296.180      6.26381e+01      8.12174e-02     -1.03546e-05
   296.190      6.25496e+01      8.10650e-02     -3.89936e-05
   296.200      6.24533e+01      8.03778e-02     -6.57997e-05
   296.210      6.22740e+01      8.08764e-02     -6.04947e-06
   296.220      6.21090e+01      8.12736e-02      3.46149e-05
   296.230      6.19628e+01      8.04970e-02      5.96972e-05
   296.240      6.19006e+01      8.05920e-02      4.32658e-05
   296.250      6.18220e+01      8.04406e-02      1.47003e-05
   296.260      6.16977e+01      8.01002e-02      1.90524e-05
   296.270      6.15609e+01      7.91788e-02      5.10777e-05
   296.280      6.14559e+01      7.91355e-02      7.70932e-05
   296.290      6.14103e+01      7.81514e-02      2.86132e-05
   296.300      6.14039e+01      7.71096e-02     -6.49304e-05
   296.310      6.13512e+01      7.61758e-02     -1.03896e-04
   296.320      6.13262e+01      7.57784e-02     -1.44591e-04
   296.330      6.12591e+01      7.53876e-02     -1.49770e-04
   296.340      6.11707e+01      7.42646e-02     -1.55808e-04
   296.350      6.11415e+01      7.35263e-02     -1.92183e-04
   296.360      6.10793e+01      7.40629e-02     -1.93900e-04
   296.370      6.09794e+01      7.39739e-02     -1.41994e-04
   296.380      6.08695e+01      7.43275e-02     -7.52978e-05
   296.390      6.07843e+01      7.60499e-02      9.54080e-06
   296.400      6.07606e+01      7.67375e-02      3.63739e-05
   296.410      6.06979e+01      7.61572e-02      6.40748e-05
   296.420      6.06200e+01      7.69454e-02      1.09941e-04
   296.430      6.06088e+01      7.57719e-02      9.43643e-05
   296.440      6.05747e+01      7.45487e-02      6.92944e-05
   296.450      6.05606e+01      7.33241e-02      4.41545e-05
   296.460      6.05164e+01      7.34253e-02      6.32119e-05
   296.470      6.04602e+01      7.17661e-02      5.88966e-05
   296.480      6.04561e+01      7.05431e-02      3.38405e-05
   296.490      6.04387e+01      6.82397e-02     -2.33355e-05
   296.500      6.04502e+01      6.76459e-02     -6.66751e-05
   296.510      6.04887e+01      6.74440e-02     -1.04764e-04
   296.520      6.05209e+01      6.65541e-02     -1.69719e-04
   296.530      6.04872e+01      6.72426e-02     -1.42825e-04
   296.540      6.04744e+01      6.71912e-02     -1.52409e-04
   296.550      6.04379e+01      6.73871e-02     -1.49792e-04
   296.560      6.04849e+01      6.74255e-02     -2.11229e-04
   296.570      6.04248e+01      6.83087e-02     -1.81790e-04
   296.580      6.03735e+01      6.80184e-02     -1.67942e-04
   296.590      6.03119e+01      6.90533e-02     -1.09923e-04
   296.600      6.02292e+01      6.89141e-02     -6.75205e-05
   296.610      6.01742e+01      6.88707e-02     -4.15077e-05
   296.620      6.01400e+01      6.85296e-02     -3.72019e-05
   296.630      6.00536e+01      6.95200e-02      4.67669e-05
   296.640      6.00520e+01      7.02011e-02      3.80919e-05
   296.650      5.99698e+01      7.06495e-02      8.83349e-05
   296.660      5.99522e+01      6.92296e-02      6.06222e-05
   296.670      5.98772e+01      6.96277e-02      1.01332e-04
   296.680      5.98715e+01      6.90846e-02      6.75432e-05
   296.690      5.98409e+01      6.89395e-02      7.44804e-05
   296.700      5.98452e+01      6.79555e-02      2.60074e-05
   296.710      5.98253e+01      6.79555e-02      2.59954e-05
   296.720      5.97823e+01      6.83463e-02      3.11748e-05
   296.730      5.97423e+01      6.83465e-02      3.11883e-05
   296.740      5.97023e+01      6.83469e-02      3.12075e-05
   296.750      5.97195e+01      6.79421e-02     -4.50457e-05
   296.760      5.96470e+01      6.93622e-02     -1.73061e-05
   296.770      5.95763e+01      7.00997e-02      1.90168e-05
   296.780      5.95305e+01      6.99994e-02      9.82789e-09
   296.790      5.94676e+01      7.03905e-02      5.20569e-06
   296.800      5.93591e+01      7.05918e-02      4.32656e-05
   296.810      5.93405e+01      6.99993e-02     -1.64187e-09
   296.820      5.92527e+01      6.99044e-02      1.64430e-05
   296.830      5.91656e+01      6.95131e-02      1.12465e-05
   296.840      5.90442e+01      6.96654e-02      3.98619e-05
   296.850      5.89914e+01      6.91727e-02      1.55769e-05
   296.860      5.89328e+01      6.94631e-02      1.73861e-06
   296.870      5.88427e+01      6.99045e-02      1.64460e-05
   296.880      5.87278e+01      6.94188e-02      2.77070e-05
   296.890      5.86065e+01      6.91282e-02      4.15258e-05
   296.900      5.85580e+01      6.80945e-02     -1.64169e-05
   296.910      5.84422e+01      6.84343e-02     -2.07956e-05
   296.920      5.83507e+01      6.86745e-02     -4.41388e-05
   296.930      5.82221e+01      6.89643e-02     -5.80211e-05
   296.940      5.81264e+01      6.88630e-02     -7.70829e-05
   296.950      5.80183e+01      6.92991e-02     -9.78165e-05
   296.960      5.79570e+01      6.82138e-02     -1.65362e-04
   296.970      5.78435e+01      6.80186e-02     -1.67946e-04
   296.980      5.77412e+01      6.85549e-02     -1.69669e-04
   296.990      5.76142e+01      6.77217e-02     -1.89604e-04
   297.000      5.75327e+01      6.75198e-02     -2.27695e-04
   297.010      5.74482e+01      6.85923e-02     -2.31171e-04
   297.020      5.73724e+01      6.89332e-02     -2.35483e-04
   297.030      5.72359e+01      6.95704e-02     -2.18170e-04
   297.040      5.71124e+01      6.93748e-02     -2.20774e-04
   297.050      5.69473e+01      7.02135e-02     -1.65380e-04
   297.060      5.67702e+01      7.01765e-02     -1.03855e-04
   297.070      5.66246e+01      7.04287e-02     -5.62464e-05
   297.080      5.64566e+01      7.21001e-02      1.90365e-05
   297.090      5.62702e+01      7.26483e-02      8.82573e-05
   297.100      5.61394e+01      7.29458e-02      1.09958e-04
   297.110      5.59902e+01      7.25610e-02      1.40274e-04
   297.120      5.59033e+01      7.12862e-02      1.05614e-04
   297.130      5.58341e+01      7.05488e-02      6.92963e-05
   297.140      5.57706e+01      7.03525e-02      6.66618e-05
   297.150      5.56757e+01      6.98667e-02      7.79159e-05
   297.160      5.56229e+01      6.89333e-02      3.89789e-05
   297.170      5.55474e+01      6.78613e-02      4.24723e-05
   297.180      5.54811e+01      6.76141e-02      3.02784e-05
   297.190      5.54431e+01      6.76083e-02     -5.17926e-06
   297.200      5.53696e+01      6.78541e-02      6.91345e-06
   297.210      5.52824e+01      6.79052e-02      1.64794e-05
   297.220      5.52201e+01      6.88827e-02      2.94390e-05
   297.230      5.52035e+01      6.91666e-02     -1.99100e-05
   297.240      5.50933e+01      7.09333e-02      3.89714e-05
   297.250      5.49818e+01      7.15263e-02      8.22456e-05
   297.260      5.48319e+01      7.14376e-02      1.34188e-04
   297.270      5.47353e+01      7.25172e-02      1.66264e-04
   297.280      5.46689e+01      7.18296e-02      1.39428e-04
   297.290      5.45933e+01      7.17276e-02      1.20321e-04
   297.300      5.45227e+01      7.07001e-02      9.78578e-05
   297.310      5.44463e+01      7.00127e-02      7.10393e-05
   297.320      5.43320e+01      7.05544e-02      1.04759e-04
   297.330      5.42893e+01      6.96208e-02      6.58044e-05
   297.340      5.42371e+01      6.97162e-02      4.93935e-05
   297.350      5.41394e+01      6.87375e-02      3.63599e-05
   297.360      5.40686e+01      6.90350e-02      5.80690e-05
   297.370      5.39293e+01      6.99750e-02      1.32524e-04
   297.380      5.38736e+01      6.98733e-02      1.13424e-04
   297.390      5.37799e+01      7.10027e-02      1.54987e-04
   297.400      5.36892e+01      7.08571e-02      1.61878e-04
   297.410      5.36443e+01      7.00182e-02      1.06490e-04
   297.420      5.35929e+01      6.93746e-02      5.36703e-05
